"","HG00759","HG00766","HG00844","HG00851","HG00864","HG00867","HG00879","HG00881","HG00956","HG00978","HG00982","HG01028","HG01029","HG01031","HG01046","HG01794","HG01795","HG01796","HG01797","HG01798","HG01799","HG01800","HG01801","HG01802","HG01804","HG01805","HG01806","HG01807","HG01808","HG01809","HG01810","HG01811","HG01812","HG01813","HG01815","HG01816","HG01817","HG02151","HG02152","HG02153","HG02154","HG02155","HG02156","HG02164","HG02165","HG02166","HG02168","HG02169","HG02170","HG02173","HG02176","HG02178","HG02179","HG02180","HG02181","HG02182","HG02184","HG02185","HG02186","HG02187","HG02188","HG02190","HG02250","HG02351","HG02353","HG02355","HG02356","HG02358","HG02360","HG02364","HG02367","HG02371","HG02373","HG02374","HG02375","HG02379","HG02380","HG02382","HG02383","HG02384","HG02385","HG02386","HG02389","HG02390","HG02391","HG02392","HG02394","HG02395","HG02396","HG02397","HG02398","HG02399","HG02401","HG02402","HG02405","HG02406","HG02407","HG02408","HG02409","HG02410"
"HG01805",0.0130325421470821,0.291089658184061,0.130545155204763,-0.0779787534867961,0.101399424833458,-0.0502072595639749,-0.105354851564633,0.130545155204763,0.130545155204763,0.0796395185479978,0.130545155204763,0.0450679650222004,0.00695879532049656,0.11039899358691,0.0386916696806105,-0.091640078662282,0.160581008129245,0.102866793457691,0.0371474330618816,0.324900180630813,0.209997962952707,0.15605539982805,-0.0123847245812678,0.0168115922058994,-0.10143796831763,0.395619046318235,0.182465667726357,0.266566994602032,0.0365785648955784,0.0645235230416056,0.0259480962713565,0.182465667726357,0.182465667726357,0.266566994602032,0.0653196382415948,0.0537189188747095,0.130934665332423,0.222295885292816,-0.0656814700496075,0.420077464231487,0.181989391806121,0.0725478453976856,0.182465667726357,-0.0139455172982485,0.183265444184077,-0.109714631856564,0.130545155204763,0.0130325421470821,0.130545155204763,0.0210813477939024,0.182465667726357,0.516326503430926,0.182465667726357,-0.125030835767516,-0.0547226956101217,-0.108327977940082,0.00177116620516295,0.0995522695732233,-0.105229981390852,0.00416288724829986,-0.146459207366785,-0.0194285280000954,0.0434615854735536,0.0137861980190347,0.781533140663112,-0.00625300485300852,-0.0247957894706838,0.103635924286446,-0.0172138282600008,0.266566994602032,0.516326503430926,0.182465667726357,0.115010427871337,0.121007090960918,-0.103812758143506,0.516326503430926,0.10553892645956,0.0143524374122694,0.130545155204763,0.266566994602032,0.343087236900954,-0.0714738132250173,0.266566994602032,0.266566994602032,0.516326503430926,0.108561592860663,0.182465667726356,0.516326503430926,0.0653196382415948,0.0295499290128138,0.0576725320654732,-0.0283925748735764,-0.0960624298115803,0.0124396213362924,-0.0191729294436006,0.165619292832886,0.0391906126228228,-0.0191729294436006,0.0365785648955784,-0.110645854384702
"HG01806",-0.0364625974824564,0.31444426683108,0.134340688144475,0.0527976030304368,0.0321225229492371,0.0741125984893308,0.0369238275528444,0.134340688144475,0.134340688144475,0.18298495138084,0.134340688144475,-0.0848634464905911,-0.0805551051126238,0.197811231096106,-0.0352916996517572,0.0466916268205293,0.0675698604162404,0.0016965091368408,-0.246031156010555,0.0442112283894033,-0.096822642925329,0.0649682894347379,-0.100981562753315,-0.0789901163681082,0.0392729430429972,0.182465667726357,0.455325453749119,0.328260878506827,-0.0488014617011088,-0.0299602226653724,-0.248920381285993,0.573890456199631,0.573890456199631,0.328260878506827,-0.0229925921108059,0.126731423303033,0.134717584605715,-0.0872125955925799,0.0640001318909057,0.456858528447714,-0.110946599005531,0.00974479187291373,0.573890456199631,0.0990262630992554,-0.10255389194453,-0.0142415008681599,0.134340688144475,-0.0364625974824564,0.134340688144475,-0.0782798972289167,0.573890456199631,0.182465667726356,0.573890456199631,0.0166458648045817,-0.158746572525179,-0.00759511272622238,-0.157169385606794,0.0385511027399072,0.22200352409243,-0.0430624243943688,0.342553368871281,-0.0190653124792917,0.169219765336792,-0.248922765949177,0.0244461820758159,0.0954725510212636,-0.0349050110456154,0.135728059778778,0.129474300244952,0.328260878506827,0.182465667726357,0.573890456199631,0.0445574170232032,0.203023185523968,0.0326142248891138,0.182465667726357,0.195429415231209,-0.242122306515104,0.134340688144475,0.328260878506827,-0.182913939598872,0.234657062262024,0.328260878506827,0.328260878506827,0.182465667726357,0.0404374445362263,0.573890456199632,0.182465667726357,-0.0229925921108059,-0.0445720778877904,0.111180531588274,-0.0784730822390557,0.217531994263979,0.0804276596202016,-0.0798316950684778,-0.134864456286294,-0.0349299636045598,-0.0798316950684778,-0.0488014617011088,0.032508247465231
"HG01807",0.0861216812700681,0.0763944565860308,0.132067944192063,-0.0524185665432691,0.157274670246973,-0.027566592789484,-0.0769958508274466,0.132067944192062,0.132067944192062,0.136552681064075,0.132067944192063,0.0573612820524976,0.0225188749840754,0.16134569166293,0.0993254083876995,-0.0647761452217744,0.207194864392734,0.155229923444261,0.0504970414020854,0.150028054536156,0.0397332033842486,0.203278567057301,0.00537033580977664,0.0315165425004087,-0.0734948814652675,0.266566994602032,0.328260878506827,0.295913068596124,0.0923575681129931,0.116522112470288,0.0404481222951929,0.328260878506827,0.328260878506827,0.415756720127581,0.119526187251834,0.10477856113259,0.1324524008331,0.0523908302871662,-0.0415105031989933,0.183181494122813,0.00915326681941816,0.140543768932331,0.328260878506827,0.051638246497673,0.0105182894745099,-0.090477617298565,0.132067944192063,0.0861216812700681,0.132067944192062,0.0720997994739347,0.328260878506827,0.266566994602032,0.328260878506827,-0.0784137442018259,-0.039809289699836,-0.0888498295413978,0.0101475478536494,0.157387540152692,-0.033884478848309,0.0786155941763294,-0.0307464280208176,0.00858523190002097,0.104372431976649,0.0295422960411113,0.101582478361815,0.0525987360320976,0.00225505766762077,0.226254799155164,0.0563434398109247,0.415756720127581,0.266566994602032,0.328260878506827,0.170544556801701,0.170574956349394,-0.0754505144838987,0.266566994602032,0.157123882575624,0.0299758337713235,0.132067944192063,0.415756720127581,-0.0782208219421847,-0.000862350813961882,0.415756720127581,0.415756720127581,0.266566994602032,0.165052680567806,0.328260878506827,0.266566994602032,0.119526187251834,0.0885207359351173,0.0539441645034274,0.0447851559406862,-0.0280667964360724,0.0119277966839202,0.0465283024816284,-0.00770260484106908,0.0997527609096126,0.0465283024816284,0.0923575681129931,-0.0817311852374354
"HG01808",0.525440775026286,0.00316153710996458,-0.0391179260730379,0.197234606740367,0.244368063809812,0.182926505999471,0.295687545215799,-0.039117926073038,-0.039117926073038,0.371052099649971,-0.0391179260730379,0.085420635612536,0.161773648319795,0.117162856416114,0.579386885908415,0.282998887064752,0.140446482973428,0.394526027830032,0.307441264084348,0.0578423448862288,0.548719604383989,0.156088574821182,0.210657193667429,0.140987380384001,0.282064271135235,0.0365785648955784,-0.0488014617011088,0.0923575681129931,0.578150675575068,0.578022569211371,0.243746180127279,-0.0488014617011088,-0.0488014617011088,0.092357568112994,0.53385944527475,0.435915264985948,0.00484859523748967,0.43916198512558,0.212578351972231,-0.110904030392515,0.531177056580285,0.504240120629746,-0.0488014617011088,0.520853381763005,0.511949115961552,0.36129796537427,-0.0391179260730379,0.525440775026286,-0.039117926073038,0.346054146913101,-0.0488014617011088,0.036578564895579,-0.0488014617011088,0.331324674140884,0.379389554709531,0.461961583830107,0.354424662702979,0.193917266526364,0.505908990936392,0.509232553219176,0.281390537802449,0.175422691293401,0.235495097736335,0.178242445252,-0.0261682602647489,0.533231782365864,0.146755791162379,0.275412266687287,0.4298560412988,0.092357568112993,0.0365785648955784,-0.0488014617011088,0.194469467062321,0.0979108692834607,0.200539251183546,0.0365785648955784,0.121524746315037,0.223958274985896,-0.039117926073038,0.092357568112993,0.556091601421708,0.4335730066992,0.092357568112993,0.0923575681129928,0.0365785648955784,0.210554178870693,-0.048801461701109,0.0365785648955784,0.53385944527475,0.524604266873202,0.177091076596815,0.530468543428278,0.533890998144359,0.232974007683717,0.543067297745957,0.547061933978656,0.536862771758839,0.543067297745957,0.663975976793576,0.261960425812032
"HG01809",0.462079904528943,0.00766447673728535,-0.0234713209099287,0.150210167694229,0.220090577279893,0.132854292866049,0.294699886846,-0.0234713209099288,-0.0234713209099288,0.29661864280014,-0.0234713209099287,0.0302910987149926,0.0848707012358365,0.0848435257431753,0.506808983232926,0.24676155102653,0.108923180195689,0.3715169213864,0.237750373220753,0.0515285405827895,0.495220754502815,0.125966257353681,0.135997384052817,0.134985635299487,0.245876411382815,0.0645235230416056,-0.0299602226653724,0.116522112470288,0.578022569211371,0.549552013493222,0.176655744634619,-0.0299602226653724,-0.0299602226653724,0.116522112470289,0.59924331691393,0.375460542521503,0.0251947903573271,0.456445992651919,0.202903284389571,-0.0898495618168446,0.464635376089325,0.439619403503698,-0.0299602226653724,0.513027406582435,0.487569454117944,0.313963253482952,-0.0234713209099287,0.462079904528943,-0.0234713209099288,0.390617365067052,-0.0299602226653724,0.0645235230416061,-0.0299602226653724,0.305737781506128,0.348614770144387,0.420838068590594,0.415315080864523,0.17539814830247,0.433143313065921,0.448303224535686,0.243266617515753,0.126824492882034,0.21175131212183,0.155144485407584,0.00494699196571831,0.485787437996118,0.0915329136829515,0.261449583058731,0.365140367573911,0.116522112470288,0.0645235230416056,-0.0299602226653724,0.17177463141072,0.0978693211668478,0.190663907180571,0.0645235230416056,0.122898256301117,0.23323094936387,-0.0234713209099288,0.116522112470288,0.486182706184993,0.392260929568811,0.116522112470288,0.116522112470288,0.0645235230416056,0.189240883052741,-0.0299602226653722,0.0645235230416056,0.59924331691393,0.562190805523031,0.216947093409604,0.465049885612494,0.456655759013534,0.277032763845478,0.475423146370671,0.469308453244199,0.465774184585509,0.475423146370671,0.578022569211371,0.228640928260555
"HG01810",0.257512868034953,-0.0747340952597459,-0.233622630079366,0.511266767405169,0.735493043353706,0.529591814345335,0.518671457715166,-0.233622630079367,-0.233622630079367,0.158091291439327,-0.233622630079366,2.68270328458258,2.05481545764539,2.04573289651974,0.199495765968733,0.459700584400837,2.1292281953108,0.20440719756724,2.96852778867878,0.467369358930999,0.165323042567463,2.21203437304896,2.78207611355265,2.68256220151857,0.488069608844039,0.0259480962713565,-0.248920381285993,0.0404481222951929,0.243746180127279,0.176655744634619,3.14409493505107,-0.248920381285993,-0.248920381285993,0.0404481222951932,0.172029631826887,0.19030029779148,-0.212425440567504,0.220297985093001,0.374401359440947,-0.32096406818968,0.416262517573883,0.165463592225002,-0.248920381285993,0.12690289107698,0.149719982585537,0.0858028036533118,-0.233622630079366,0.257512868034953,-0.233622630079367,0.395624668728237,-0.248920381285993,0.0259480962713568,-0.248920381285993,-0.0829076508391696,0.419624112099451,-0.195094689847372,0.310361911707524,0.599918728627457,0.0887180042567679,0.228004966142955,0.0523401743293037,1.63193548895337,0.621234839230427,2.85596947926815,0.00280075795005089,0.148909836938314,2.40532761359736,0.202571022606087,0.328985577009951,0.0404481222951928,0.0259480962713565,-0.248920381285993,0.502885378651111,2.02082026972792,0.400694988174271,0.0259480962713565,1.9585593592484,2.8364364914438,-0.233622630079367,0.0404481222951928,0.244482773752786,0.120142122771583,0.0404481222951928,0.0404481222951926,0.0259480962713565,0.546932177867133,-0.248920381285993,0.0259480962713565,0.172029631826887,0.312672614072435,-0.368961839719157,0.274764249476523,0.140799841486263,0.179290790293084,0.298561905373423,0.152588945598857,0.275141102450113,0.298561905373423,0.243746180127279,0.461426540562256
"HG01811",-0.0364625974824564,0.31444426683108,0.134340688144475,0.0527976030304368,0.0321225229492371,0.0741125984893308,0.0369238275528444,0.134340688144475,0.134340688144475,0.18298495138084,0.134340688144475,-0.0848634464905911,-0.0805551051126238,0.197811231096106,-0.0352916996517572,0.0466916268205293,0.0675698604162404,0.0016965091368408,-0.246031156010555,0.0442112283894033,-0.096822642925329,0.0649682894347379,-0.100981562753315,-0.0789901163681082,0.0392729430429972,0.182465667726357,0.573890456199631,0.328260878506827,-0.0488014617011088,-0.0299602226653724,-0.248920381285993,0.455325453749119,0.573890456199631,0.328260878506827,-0.0229925921108059,0.126731423303033,0.134717584605715,-0.0872125955925799,0.0640001318909057,0.456858528447714,-0.110946599005531,0.00974479187291373,0.573890456199631,0.0990262630992554,-0.10255389194453,-0.0142415008681599,0.134340688144475,-0.0364625974824564,0.134340688144475,-0.0782798972289167,0.573890456199631,0.182465667726356,0.573890456199631,0.0166458648045817,-0.158746572525179,-0.00759511272622238,-0.157169385606794,0.0385511027399072,0.22200352409243,-0.0430624243943688,0.342553368871281,-0.0190653124792917,0.169219765336792,-0.248922765949177,0.0244461820758159,0.0954725510212636,-0.0349050110456154,0.135728059778778,0.129474300244952,0.328260878506827,0.182465667726357,0.573890456199631,0.0445574170232032,0.203023185523968,0.0326142248891138,0.182465667726357,0.195429415231209,-0.242122306515104,0.134340688144475,0.328260878506827,-0.182913939598872,0.234657062262024,0.328260878506827,0.328260878506827,0.182465667726357,0.0404374445362263,0.573890456199632,0.182465667726357,-0.0229925921108059,-0.0445720778877904,0.111180531588274,-0.0784730822390557,0.217531994263979,0.0804276596202016,-0.0798316950684778,-0.134864456286294,-0.0349299636045598,-0.0798316950684778,-0.0488014617011088,0.032508247465231
"HG01812",-0.0364625974824564,0.31444426683108,0.134340688144475,0.0527976030304368,0.0321225229492371,0.0741125984893308,0.0369238275528444,0.134340688144475,0.134340688144475,0.18298495138084,0.134340688144475,-0.0848634464905911,-0.0805551051126238,0.197811231096106,-0.0352916996517572,0.0466916268205293,0.0675698604162404,0.0016965091368408,-0.246031156010555,0.0442112283894033,-0.096822642925329,0.0649682894347379,-0.100981562753315,-0.0789901163681082,0.0392729430429972,0.182465667726357,0.573890456199631,0.328260878506827,-0.0488014617011088,-0.0299602226653724,-0.248920381285993,0.573890456199631,0.455325453749119,0.328260878506827,-0.0229925921108059,0.126731423303033,0.134717584605715,-0.0872125955925799,0.0640001318909057,0.456858528447714,-0.110946599005531,0.00974479187291373,0.573890456199631,0.0990262630992554,-0.10255389194453,-0.0142415008681599,0.134340688144475,-0.0364625974824564,0.134340688144475,-0.0782798972289167,0.573890456199631,0.182465667726356,0.573890456199631,0.0166458648045817,-0.158746572525179,-0.00759511272622238,-0.157169385606794,0.0385511027399072,0.22200352409243,-0.0430624243943688,0.342553368871281,-0.0190653124792917,0.169219765336792,-0.248922765949177,0.0244461820758159,0.0954725510212636,-0.0349050110456154,0.135728059778778,0.129474300244952,0.328260878506827,0.182465667726357,0.573890456199631,0.0445574170232032,0.203023185523968,0.0326142248891138,0.182465667726357,0.195429415231209,-0.242122306515104,0.134340688144475,0.328260878506827,-0.182913939598872,0.234657062262024,0.328260878506827,0.328260878506827,0.182465667726357,0.0404374445362263,0.573890456199632,0.182465667726357,-0.0229925921108059,-0.0445720778877904,0.111180531588274,-0.0784730822390557,0.217531994263979,0.0804276596202016,-0.0798316950684778,-0.134864456286294,-0.0349299636045598,-0.0798316950684778,-0.0488014617011088,0.032508247465231
"HG01813",0.0861216812700688,0.0763944565860303,0.132067944192062,-0.0524185665432691,0.157274670246974,-0.0275665927894839,-0.0769958508274463,0.132067944192062,0.132067944192062,0.136552681064075,0.132067944192062,0.0573612820524976,0.0225188749840757,0.16134569166293,0.0993254083877005,-0.0647761452217743,0.207194864392734,0.155229923444261,0.0504970414020857,0.150028054536156,0.0397332033842491,0.203278567057301,0.00537033580977673,0.0315165425004089,-0.0734948814652674,0.266566994602032,0.328260878506827,0.415756720127581,0.092357568112994,0.116522112470289,0.0404481222951932,0.328260878506827,0.328260878506827,0.295913068596124,0.119526187251834,0.10477856113259,0.1324524008331,0.0523908302871667,-0.0415105031989932,0.183181494122813,0.00915326681941872,0.140543768932331,0.328260878506827,0.0516382464976737,0.0105182894745103,-0.0904776172985643,0.132067944192062,0.0861216812700688,0.132067944192062,0.0720997994739354,0.328260878506827,0.266566994602031,0.328260878506827,-0.0784137442018255,-0.0398092896998351,-0.0888498295413971,0.0101475478536501,0.157387540152693,-0.0338844788483081,0.0786155941763303,-0.0307464280208174,0.00858523190002103,0.104372431976649,0.0295422960411117,0.101582478361814,0.0525987360320984,0.00225505766762074,0.226254799155164,0.0563434398109254,0.415756720127581,0.266566994602032,0.328260878506827,0.170544556801701,0.170574956349394,-0.0754505144838987,0.266566994602032,0.157123882575624,0.0299758337713239,0.132067944192062,0.415756720127581,-0.0782208219421845,-0.000862350813961243,0.415756720127581,0.415756720127581,0.266566994602032,0.165052680567807,0.328260878506827,0.266566994602032,0.119526187251834,0.0885207359351181,0.0539441645034276,0.0447851559406871,-0.0280667964360716,0.0119277966839204,0.0465283024816293,-0.00770260484106849,0.0997527609096136,0.0465283024816293,0.092357568112994,-0.0817311852374353
"HG01815",0.517501148894803,0.0258748751632474,-0.0147393523187126,0.156766418195541,0.235978195745497,0.141440604776869,0.294479687250083,-0.0147393523187126,-0.0147393523187126,0.320848937094515,-0.0147393523187126,0.0405641235290826,0.086541028314596,0.107163988138561,0.568573788079389,0.246361494529652,0.130623247718417,0.342607033142643,0.234884910506076,0.0938392667847917,0.459111378198373,0.146595419591173,0.135225272403974,0.138626520703856,0.245492657172406,0.0653196382415948,-0.0229925921108059,0.119526187251834,0.53385944527475,0.59924331691393,0.172029631826887,-0.0229925921108059,-0.0229925921108059,0.119526187251834,0.587095736825405,0.348214407672923,0.0307671540465632,0.496097928753542,0.209238372690307,-0.0839331275960019,0.522088400068035,0.45226168414842,-0.0229925921108059,0.545254414490849,0.459811729799062,0.270811077354641,-0.0147393523187126,0.517501148894803,-0.0147393523187126,0.434614422067357,-0.0229925921108059,0.0653196382415953,-0.0229925921108059,0.252212591125998,0.370614050850379,0.376675387683367,0.379414034447393,0.225864587769551,0.454446145403139,0.502062785591813,0.225865302309426,0.18655590621733,0.227242370369422,0.215353996185738,0.00195849891863551,0.518897673796402,0.156521081907821,0.290834429498738,0.421177213631713,0.119526187251833,0.0653196382415948,-0.0229925921108059,0.22450881515861,0.122046511194903,0.197159200043576,0.0653196382415948,0.14631114436582,0.295148734451284,-0.0147393523187125,0.119526187251833,0.460383733611582,0.420813363425699,0.119526187251833,0.119526187251833,0.0653196382415948,0.241278441409049,-0.0229925921108059,0.0653196382415948,0.672206897978911,0.591011608185362,0.203570241618116,0.478243060704334,0.482130139898463,0.259316049653533,0.490958306779777,0.494950498060805,0.526444512739001,0.490958306779777,0.53385944527475,0.226224410734425
"HG01816",0.351023210797906,0.120706325591238,0.00380095151081106,0.242066262823936,0.287449019574658,0.084936232962338,0.235899736812846,0.00380095151081105,0.00380095151081105,0.418264860575161,0.00380095151081106,0.0484725365152816,0.0839990224309186,0.0954041407022623,0.383233388950436,0.219847174856116,0.0890776205106198,0.443538587606559,0.116641396138346,0.0739349710972787,0.311225312549818,0.108602658833914,0.0736363997487226,0.0625967540435812,0.21896465199357,0.0537189188747095,0.126731423303033,0.10477856113259,0.435915264985948,0.375460542521503,0.19030029779148,0.126731423303033,0.126731423303033,0.10477856113259,0.348214407672923,0.46222197234692,0.0567320145923533,0.403963744897145,0.260777755823654,0.0871536502381384,0.349490348540156,0.326692073256574,0.126731423303033,0.336804423295479,0.370053363862645,0.498613667125013,0.00380095151081106,0.351023210797906,0.00380095151081105,0.26292401900679,0.126731423303033,0.0537189188747099,0.126731423303033,0.207573973510365,0.308998754120502,0.298208765196752,0.331024729113325,0.17961384474746,0.383665825536443,0.340506944967403,0.268496694100052,0.150356998934993,0.244088424888343,0.115125153666862,-0.00143866543888777,0.343509132819533,0.105597253130472,0.199768938676464,0.367974703589583,0.104778561132589,0.0537189188747095,0.126731423303033,0.168727509969637,0.0725500685097035,0.249064144685239,0.0537189188747095,0.0996643076839647,0.0932866179630088,0.00380095151081099,0.104778561132589,0.36588039644599,0.327969538268645,0.104778561132589,0.104778561132589,0.0537189188747095,0.188852440535004,0.126731423303033,0.0537189188747095,0.348214407672923,0.353314142517528,0.283790912338443,0.351178954723643,0.399072718265147,-0.0445362561282078,0.358562563182152,0.338013170931553,0.344022902414668,0.358562563182152,0.435915264985948,0.205848286780425
"HG01817",0.0124693477934865,0.122182856148245,0.377915560691693,-0.295105483361938,-0.0340732593210488,-0.173951631314474,-0.384012275432169,0.377915560691693,0.377915560691693,0.0417400634191727,0.377915560691693,-0.174006720076288,-0.0858957704052612,-0.158831600456186,0.00274442509176152,-0.3492387371599,-0.16317955046534,0.0597864143503578,-0.311835893125427,-0.2641369411656,0.0567271194953213,-0.167364984078859,-0.349506473270051,-0.243524323412377,-0.352814719701745,0.130934665332423,0.134717584605715,0.1324524008331,0.00484859523748967,0.0251947903573271,-0.212425440567504,0.134717584605715,0.134717584605715,0.1324524008331,0.0307671540465632,0.0567320145923533,0.445671499995911,0.0657784608962361,-0.295035540367165,0.133206273036267,-0.0232474974769745,0.00737822807999774,0.134717584605715,0.0133230817243239,0.0280508622047024,-0.0657042926021636,0.377915560691693,0.0124693477934865,0.377915560691693,0.034929032595012,0.134717584605715,0.130934665332422,0.134717584605715,0.141376372773972,0.197947645566487,0.0606377683223377,0.183765991739459,-0.232198759100821,-0.00674987276295416,0.0115351059100974,0.0326965331879683,-0.554171571699069,-0.042361367238626,-0.318257224476365,0.129412522902912,0.00325835154841968,-0.49604288306345,0.116758279900037,-0.0116538006733541,0.1324524008331,0.130934665332423,0.134717584605715,-0.220336732579938,-0.173214112385493,-0.36313873746003,0.130934665332423,-0.137106731273933,-0.196592844311666,0.377915560691693,0.1324524008331,0.0114201416547886,0.0114019990038322,0.1324524008331,0.1324524008331,0.130934665332423,-0.238829174069522,0.134717584605715,0.130934665332423,0.0307671540465632,0.0331754315691932,0.310488900712969,0.00436888181990367,-0.00870740659593066,0.250060753155196,0.00197017464987598,0.0426992439526747,-0.000442752298473695,0.00197017464987598,0.00484859523748967,-0.364078771878154
"HG02151",0.408128209822486,0.105463958164668,0.0147512968372131,0.1859672659502,0.3507161919222,0.0967288601790168,0.235390186178589,0.0147512968372131,0.0147512968372131,0.310178369607415,0.0147512968372131,0.0269851526675523,0.089310456197138,0.0938079641672132,0.448290518641981,0.220313935089436,0.11860275859301,0.4351270562559,0.178128052618117,0.120272905804541,0.391543322006115,0.136731502717526,0.0368326703559728,0.066380125067338,0.219527716313139,0.222295885292816,-0.0872125955925799,0.0523908302871662,0.43916198512558,0.456445992651919,0.220297985093001,-0.0872125955925799,-0.0872125955925799,0.0523908302871667,0.496097928753542,0.403963744897145,0.0657784608962361,0.547075908494047,0.204275732655268,0.0447137486369089,0.449748436843218,0.385041783615084,-0.0872125955925799,0.447923418468947,0.390063921432662,0.404411928050722,0.0147512968372131,0.408128209822486,0.0147512968372131,0.484894826033824,-0.0872125955925799,0.222295885292817,-0.0872125955925799,0.162312392613476,0.373143924959872,0.264477537630181,0.463887256562264,0.198470914583163,0.374418565677363,0.395524261807292,0.200048184649073,0.133324194320567,0.342810412762014,0.169186416684294,0.408893257793588,0.420201299430278,0.125695350793322,0.209668358686181,0.390352653322649,0.0523908302871662,0.222295885292816,-0.0872125955925799,0.191262535112081,0.0721935568862847,0.191666334579546,0.222295885292816,0.0982036977290543,0.212726835434131,0.0147512968372131,0.0523908302871662,0.428911888648599,0.402306579453149,0.0523908302871662,0.0523908302871661,0.222295885292816,0.210057847924072,-0.0872125955925798,0.222295885292816,0.496097928753542,0.49893222136508,0.256507369615732,0.410091850514443,0.395581278678644,0.143011962189122,0.419398717599948,0.445822714475969,0.407976152585447,0.419398717599948,0.43916198512558,0.203974567181374
"HG02152",0.134236155011304,0.18054101447243,-0.233770719833056,1.78302695114484,0.384512495059312,1.56861825990644,1.82040086433247,-0.233770719833056,-0.233770719833056,0.163124225417652,-0.233770719833056,0.427407424463303,0.269873075022684,0.271170087451335,0.187479313383529,1.8637601095746,0.252708993146062,0.244576407868792,0.435727530080927,1.24933354298113,0.260114983348901,0.231291830011806,0.435904210322589,0.331472074568738,1.82535582036131,-0.0656814700496075,0.0640001318909057,-0.0415105031989933,0.212578351972231,0.202903284389571,0.374401359440947,0.0640001318909057,0.0640001318909057,-0.0415105031989932,0.209238372690307,0.260777755823654,-0.295035540367165,0.204275732655268,1.68060162116781,0.0419315023503941,0.170492083823903,0.12235149338758,0.0640001318909057,0.200156981632105,0.146160395313072,0.713654899428078,-0.233770719833056,0.134236155011304,-0.233770719833056,0.400418602895828,0.0640001318909057,-0.0656814700496075,0.0640001318909057,0.126713293778346,0.263108209073431,0.450762719412627,0.214400718196832,1.09766858599143,0.223260114389617,0.149124778305639,0.116634485201472,2.1301038815773,0.37924926561604,0.334777672272206,-0.0903339960823532,0.218157249848307,1.43519121015189,0.22640456942996,0.201687265112928,-0.0415105031989933,-0.0656814700496075,0.0640001318909057,1.16000047094284,0.258306350225908,1.94081242612328,-0.0656814700496075,0.242207714308135,0.338786105889434,-0.233770719833056,-0.0415105031989933,0.158298905853773,0.229962997456579,-0.0415105031989933,-0.0415105031989935,-0.0656814700496075,1.14176915206235,0.0640001318909057,-0.0656814700496075,0.209238372690307,0.176644044484915,0.180790281037857,0.150051950847586,0.227898747424136,-0.146012940565131,0.172782945469264,0.166407448167317,0.224438256870588,0.172782945469264,0.212578351972231,1.8610769868702
"HG02153",-0.110669450284565,0.527133943794398,0.132824330112258,0.0289083181077882,-0.0433222426522819,0.052197784619384,0.013183336266375,0.132824330112258,0.132824330112258,0.142093943709691,0.132824330112258,-0.136168109010545,-0.126196843531838,0.141601030001869,-0.0999358474865027,0.0237797118400703,-0.00601298542947192,-0.0563805777335419,-0.313301742406971,0.166368200217568,0.0360934714380977,-0.00896865295600295,-0.149607979547086,-0.13098140416818,0.0156018929417402,0.420077464231487,0.456858528447714,0.183181494122813,-0.110904030392515,-0.0898495618168446,-0.32096406818968,0.456858528447714,0.456858528447714,0.183181494122813,-0.0839331275960019,0.0871536502381384,0.133206273036267,0.0447137486369089,0.0419315023503941,0.565677747754189,0.0326203694770094,-0.0562873843622551,0.456858528447714,0.0540490099724079,0.0373936638817468,-0.0196908832267918,0.132824330112258,-0.110669450284565,0.132824330112258,-0.14293067404145,0.456858528447714,0.420077464231487,0.456858528447714,0.00665532362231488,-0.189156259194497,-0.0122889400277294,-0.189175921503849,-0.0422453124648796,0.192582286580373,-0.118204439811507,0.279342586966267,-0.0764193430891986,0.111505122543741,-0.320072613632251,0.675978853313916,0.0520632686897405,-0.093621688094477,0.0184268057927548,0.0766519266014699,0.183181494122813,0.420077464231487,0.456858528447714,-0.0306888767794417,0.147535734872379,0.00657023402799719,0.420077464231487,0.138877130343745,-0.311901772148119,0.132824330112258,0.183181494122813,0.169512931369959,0.207309100671363,0.183181494122813,0.183181494122813,0.420077464231487,-0.0354719266228588,0.456858528447714,0.420077464231487,-0.0839331275960019,-0.112659563089652,0.129033582068033,-0.153109182289619,0.189867686289157,0.0956494109655389,-0.152416066238472,0.00309877730675841,-0.0995282804782827,-0.152416066238472,-0.110904030392515,0.00825651425360922
